RSI;RSI_60;call_buy_count:1_mln;call_buy_count:300_k;call_buy_count:500_k;call_sell_count:1_mln;call_sell_count:300_k;call_sell_count:500_k;candle_pattern:15_min;candle_pattern:1_day;candle_pattern:60_min;change;close;elem_id;ma_rating;ma_rating:15_min;ma_rating:1_day;ma_rating:60_min;mom;mom:1_day;order_call_buy_otm_count_pct;order_call_sell_otm_count_pct;order_put_buy_otm_count_pct;order_put_sell_otm_count_pct;order_sweep_count_pct:long;order_sweep_count_pct:short;os_rating;os_rating:15_min;os_rating:1_day;os_rating:60_min;premium;premium_bs_diff;premium_bs_diff_percentage;premium_bs_diff_sentiment;price_earnings_ttm_1d;price_target:1_year;put_buy_count:1_mln;put_buy_count:300_k;put_buy_count:500_k;put_sell_count:1_mln;put_sell_count:300_k;put_sell_count:500_k;recommendation_mark;rsi:15_min;rsi:1_day;rsi:60_min;sector;symbol;tech_rating;tech_rating:15_min;tech_rating:1_day;tech_rating:60_min;volume_change:15_min;volume_change:1_day;volume_change:60_min
45.26;49.529998779296875;0;0;0;0;0;0;[];[];[];0.9100000262260437;34.45000076293945;pscrt1;-0.5299999713897705;0.4000000059604645;-0.5299999713897705;-0.27000001072883606;-0.86;-0.8600000143051147;0.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.09000000357627869;0.09000000357627869;-0.27000001072883606;140000;140000;100.0;140000;25.486425399780273;41.61000061035156;0;0;0;0;0;0;1.3799999952316284;57.47999954223633;45.2599983215332;49.529998779296875;Process Industries;AXTA;-0.2199999988079071;0.25;-0.2199999988079071;-0.27000001072883606;461.29998779296875;35.66999816894531;226.52000427246094
61.16;50.2400016784668;0;0;0;0;0;0;[];[];[];-0.7300000190734863;75.77999877929688;pscrt1;0.9300000071525574;0.12999999523162842;0.9300000071525574;0.4000000059604645;-1.35;-1.350000023841858;0.0;0.0;0.0;100.0;0.0;0.0;-0.09000000357627869;0.09000000357627869;-0.09000000357627869;-0.09000000357627869;137700;-137700;100.0;137700;44.776649475097656;72.9000015258789;0;0;0;0;0;0;1.690000057220459;48.689998626708984;61.15999984741211;50.2400016784668;Technology Services;FTNT;0.41999998688697815;0.10999999940395355;0.41999998688697815;0.15000000596046448;41.779998779296875;-67.12999725341797;-51.0
39.77;59.15999984741211;0;0;0;0;0;0;[];[];[];-0.17000000178813934;11.899999618530273;pscrt1;-0.800000011920929;0.4000000059604645;-0.800000011920929;0.27000001072883606;-1.12;-1.1200000047683716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.0;0.0;137500;137500;100.0;137500;10.26392936706543;16.850000381469727;0;0;0;0;0;0;1.4700000286102295;55.599998474121094;39.77000045776367;59.15999984741211;Technology Services;STNE;-0.4000000059604645;0.10999999940395355;-0.4000000059604645;0.12999999523162842;290.0899963378906;-13.760000228881836;24.239999771118164
63.5;81.58000183105469;0;0;0;0;0;0;[];[];[];2.390000104904175;249.55999755859375;pscrt1;0.6700000166893005;0.9300000071525574;0.6700000166893005;0.800000011920929;12.34;12.34000015258789;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;136400;-136400;100.0;136400;42.336334228515625;291.0899963378906;0;0;0;0;0;0;1.5299999713897705;68.94999694824219;63.5;81.58000183105469;Health Technology;ALGN;0.3799999952316284;0.4699999988079071;0.3799999952316284;0.4000000059604645;301.7799987792969;1.0399999618530273;134.41000366210938
58.81;40.650001525878906;0;0;0;0;0;0;[];[];[];-1.0;107.36000061035156;pscrt1;0.4000000059604645;-0.5299999713897705;0.4000000059604645;-0.6700000166893005;-0.35;-0.3499999940395355;100.0;0.0;0.0;0.0;100.0;0.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;-0.18000000715255737;136100;136100;100.0;136100;11.359283447265625;96.43000030517578;0;0;0;0;0;0;2.059999942779541;47.130001068115234;58.810001373291016;40.650001525878906;Finance;AFL;0.10999999940395355;-0.2199999988079071;0.10999999940395355;-0.41999998688697815;378.989990234375;18.489999771118164;272.8599853515625
49.51;67.54000091552734;0;0;0;0;0;0;[];[];[];4.059999942779541;41.56999969482422;pscrt1;-0.27000001072883606;0.9300000071525574;-0.27000001072883606;0.6700000166893005;-1.68;-1.6799999475479126;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;0.27000001072883606;135000;135000;100.0;135000;6.901073932647705;48.599998474121094;0;0;0;0;0;0;1.9500000476837158;75.3499984741211;49.5099983215332;67.54000091552734;Finance;OZK;-0.12999999523162842;0.5099999904632568;-0.12999999523162842;0.4699999988079071;368.3299865722656;76.80999755859375;74.94000244140625
66.29;72.9800033569336;0;0;0;0;0;0;[];[];"[""SpinningTop.Black""]";2.359999895095825;61.08000183105469;pscrt1;0.9300000071525574;0.27000001072883606;0.9300000071525574;0.800000011920929;3.8;3.799999952316284;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;133100;133100;100.0;133100;33.60707473754883;65.0;0;0;0;0;0;0;1.399999976158142;57.16999816894531;66.29000091552734;72.9800033569336;Finance;JEF;0.5600000023841858;0.09000000357627869;0.5600000023841858;0.3499999940395355;38.65999984741211;-25.34000015258789;-55.02000045776367
68.03;56.0;0;0;0;0;0;0;[];[];[];-1.0499999523162842;46.939998626708984;pscrt1;0.800000011920929;0.9300000071525574;0.800000011920929;0.9300000071525574;5.87;5.869999885559082;100.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;0.09000000357627869;131900;131900;100.0;131900;0.0;44.63999938964844;0;0;0;0;0;0;1.440000057220459;61.279998779296875;68.02999877929688;56.0;Technology Services;IOT;0.3499999940395355;0.5600000023841858;0.3499999940395355;0.5099999904632568;386.8999938964844;42.630001068115234;96.05000305175781
46.81;49.439998626708984;0;0;0;0;0;0;[];[];"[""SpinningTop.Black""]";-0.6100000143051147;8.100000381469727;pscrt1;-0.27000001072883606;0.4000000059604645;-0.27000001072883606;-0.12999999523162842;-0.46;-0.46000000834465027;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.09000000357627869;0.0;-0.09000000357627869;129699;-129699;100.0;129699;11.373209953308105;8.850000381469727;0;0;0;0;0;0;1.8200000524520874;56.439998626708984;46.810001373291016;49.439998626708984;Finance;VLY;-0.12999999523162842;0.25;-0.12999999523162842;-0.10999999940395355;198.6300048828125;-47.97999954223633;62.869998931884766
33.11;58.58000183105469;0;0;0;0;0;0;[];[];[];0.8199999928474426;16.559999465942383;pscrt1;-0.800000011920929;0.4000000059604645;-0.800000011920929;0.12999999523162842;-1.4;-1.399999976158142;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;-0.18000000715255737;129000;129000;100.0;129000;9.013933181762695;24.649999618530273;0;0;0;0;0;0;1.0499999523162842;56.459999084472656;33.11000061035156;58.58000183105469;Energy Minerals;CVE;-0.4000000059604645;0.25;-0.4000000059604645;-0.019999999552965164;-18.389999389648438;-43.91999816894531;-76.27999877929688
48.77;61.31999969482422;0;0;0;0;0;0;[];[];[];3.0799999237060547;3.009999990463257;pscrt1;-0.5299999713897705;0.800000011920929;-0.5299999713897705;0.5299999713897705;-0.34;-0.3400000035762787;0.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.09000000357627869;0.0;-0.36000001430511475;128000;128000;100.0;128000;0.0;5.619999885559082;0;0;0;0;0;0;1.0;62.2599983215332;48.77000045776367;61.31999969482422;Technology Services;HIVE;-0.27000001072883606;0.3499999940395355;-0.27000001072883606;0.07999999821186066;35.61000061035156;14.359999656677246;-60.41999816894531
26.2;38.029998779296875;0;0;0;0;0;0;[];[];"[""Doji""]";0.0;1.9900000095367432;pscrt1;-0.9300000071525574;-0.800000011920929;-0.9300000071525574;-0.9300000071525574;-0.18;-0.18000000715255737;0.0;0.0;0.0;0.0;100.0;0.0;0.27000001072883606;0.09000000357627869;0.27000001072883606;-0.27000001072883606;127800;-127800;100.0;127800;8.400168418884277;3.549999952316284;0;0;0;0;0;0;1.5399999618530273;40.79999923706055;26.200000762939453;38.029998779296875;Technology Services;IQ;-0.33000001311302185;-0.3499999940395355;-0.33000001311302185;-0.6000000238418579;733.9099731445312;105.70999908447266;18.0
55.18;62.38999938964844;0;0;0;0;0;0;[];[];[];0.009999999776482582;135.7899932861328;pscrt1;0.9300000071525574;0.4000000059604645;0.9300000071525574;0.800000011920929;-3.3;-3.299999952316284;0.0;0.0;0.0;100.0;0.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;127500;-127500;100.0;127500;24.27248764038086;147.8300018310547;0;0;0;0;0;0;1.6799999475479126;51.84000015258789;55.18000030517578;62.38999938964844;Consumer Services;EXPE;0.5099999904632568;0.20000000298023224;0.5099999904632568;0.4000000059604645;210.5800018310547;-25.780000686645508;208.6699981689453
65.98;62.0;0;0;0;0;0;0;"[""ShootingStar""]";"[""ShootingStar""]";"[""LongShadow.Lower""]";0.8999999761581421;52.689998626708984;pscrt1;0.9300000071525574;0.4000000059604645;0.9300000071525574;0.800000011920929;3.89;3.890000104904175;0.0;0.0;0.0;0.0;100.0;0.0;0.27000001072883606;0.09000000357627869;0.27000001072883606;0.18000000715255737;127400;127400;100.0;127400;0.0;58.560001373291016;0;0;0;0;0;0;1.2599999904632568;53.34000015258789;65.9800033569336;62.0;Technology Services;SMAR;0.6000000238418579;0.25;0.6000000238418579;0.49000000953674316;114.58000183105469;109.77999877929688;-24.860000610351562
48.53;64.12000274658203;0;0;0;0;0;0;[];[];[];2.6700000762939453;46.5099983215332;pscrt1;-0.4000000059604645;0.9300000071525574;-0.4000000059604645;0.5299999713897705;-0.95;-0.949999988079071;100.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.09000000357627869;0.0;-0.09000000357627869;125000;125000;100.0;125000;7.433393478393555;55.5;0;0;0;0;0;0;1.5;71.73999786376953;48.529998779296875;64.12000274658203;Energy Minerals;DINO;-0.20000000298023224;0.41999998688697815;-0.20000000298023224;0.2199999988079071;34.189998626708984;-20.959999084472656;-43.70000076293945
58.52;67.5;0;0;0;0;0;0;[];[];[];0.5799999833106995;37.959999084472656;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.52;0.5199999809265137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;0.0;0.27000001072883606;125000;125000;100.0;125000;7.743304252624512;43.119998931884766;0;0;0;0;0;0;1.590000033378601;62.279998779296875;58.52000045776367;67.5;Consumer Durables;HOG;0.4699999988079071;0.6000000238418579;0.4699999988079071;0.6000000238418579;277.1000061035156;-32.849998474121094;91.94999694824219
53.69;48.59000015258789;0;0;0;0;0;0;"[""Engulfing.Bearish""]";"[""Engulfing.Bearish""]";[];-0.6200000047683716;49.880001068115234;pscrt1;0.800000011920929;-0.5299999713897705;0.800000011920929;-0.12999999523162842;1.4;1.399999976158142;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.09000000357627869;0.18000000715255737;0.0;124800;124800;100.0;124800;16.507810592651367;62.290000915527344;0;0;0;0;0;0;1.0700000524520874;36.7599983215332;53.689998626708984;48.59000015258789;Consumer Durables;BLBD;0.49000000953674316;-0.2199999988079071;0.49000000953674316;-0.07000000029802322;1.409999966621399;34.9900016784668;-86.79000091552734
47.92;51.150001525878906;0;0;0;0;0;0;[];[];"[""LongShadow.Lower""]";0.03999999910593033;69.37999725341797;pscrt1;0.0;0.27000001072883606;0.0;0.0;-2.46;-2.4600000381469727;0.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;0.09000000357627869;120900;120900;100.0;120900;12.20640754699707;60.0;0;0;0;0;0;0;2.0;50.04999923706055;47.91999816894531;51.150001525878906;Process Industries;CALM;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;0.05000000074505806;291.45001220703125;66.62000274658203;212.75999450683594
52.32;46.20000076293945;0;0;0;0;0;0;[];[];[];-1.7400000095367432;7.619999885559082;pscrt1;0.4000000059604645;-0.5299999713897705;0.4000000059604645;-0.27000001072883606;0.79;0.7900000214576721;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;0.0;0.27000001072883606;-0.27000001072883606;120000;120000;100.0;120000;0.0;22.09000015258789;0;0;0;0;0;0;1.1200000047683716;46.02000045776367;52.31999969482422;46.20000076293945;Health Technology;RLAY;0.3400000035762787;-0.27000001072883606;0.3400000035762787;-0.27000001072883606;144.60000610351562;-80.30000305175781;203.0
58.75;70.38999938964844;0;0;0;0;0;0;[];[];[];3.799999952316284;10.5;pscrt1;0.4000000059604645;0.9300000071525574;0.4000000059604645;0.800000011920929;1.21;1.2100000381469727;0.0;0.0;0.0;0.0;0.0;0.0;0.27000001072883606;0.0;0.27000001072883606;-0.09000000357627869;120000;120000;100.0;120000;19.52602195739746;14.329999923706055;0;0;0;0;0;0;1.2200000286102295;65.33000183105469;58.75;70.38999938964844;Commercial Services;UPWK;0.3400000035762787;0.4699999988079071;0.3400000035762787;0.3499999940395355;23.020000457763672;-57.060001373291016;-70.23999786376953
44.17;59.68000030517578;0;0;0;0;0;0;[];[];[];6.199999809265137;22.440000534057617;pscrt1;-0.5299999713897705;0.9300000071525574;-0.5299999713897705;0.27000001072883606;-1.98;-1.9800000190734863;0.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.18000000715255737;0.0;0.0;119400;-119400;100.0;119400;59.130435943603516;33.880001068115234;0;0;0;0;0;0;1.25;59.619998931884766;44.16999816894531;59.68000030517578;Electronic Technology;ALGM;-0.27000001072883606;0.3799999952316284;-0.27000001072883606;0.12999999523162842;197.0800018310547;28.93000030517578;65.55999755859375
40.34;56.880001068115234;0;0;0;0;0;0;[];[];[];1.6100000143051147;9.15999984741211;pscrt1;-0.5299999713897705;0.6700000166893005;-0.5299999713897705;0.4000000059604645;0.2;0.20000000298023224;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.27000001072883606;119300;119300;100.0;119300;0.0;11.5;0;0;0;0;0;0;2.0299999713897705;53.81999969482422;40.34000015258789;56.880001068115234;Distribution Services;WBA;-0.18000000715255737;0.41999998688697815;-0.18000000715255737;0.3400000035762787;75.87000274658203;-45.65999984741211;-35.16999816894531
74.05;60.36000061035156;0;0;0;0;0;0;[];[];[];1.1799999475479126;120.25;pscrt1;0.800000011920929;0.12999999523162842;0.800000011920929;0.800000011920929;8.23;8.229999542236328;0.0;0.0;0.0;100.0;100.0;0.0;0.27000001072883606;-0.18000000715255737;0.27000001072883606;-0.18000000715255737;118500;-118500;100.0;118500;43.976741790771484;113.75;0;0;0;0;0;0;1.8300000429153442;53.310001373291016;74.05000305175781;60.36000061035156;Finance;CCI;0.5400000214576721;-0.019999999552965164;0.5400000214576721;0.3100000023841858;295.6000061035156;-16.649999618530273;83.06999969482422
29.34;45.099998474121094;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";"[""SpinningTop.Black""]";0.10000000149011612;38.810001373291016;pscrt1;-0.800000011920929;-0.800000011920929;-0.800000011920929;-0.5299999713897705;-5.01;-5.010000228881836;0.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;117600;-117600;100.0;117600;5.476146697998047;59.540000915527344;0;0;0;0;0;0;1.3899999856948853;45.619998931884766;29.34000015258789;45.099998474121094;Energy Minerals;OVV;-0.3499999940395355;-0.4000000059604645;-0.3499999940395355;-0.27000001072883606;427.92999267578125;-55.45000076293945;66.87999725341797
59.08;71.44000244140625;0;0;0;0;0;0;[];[];[];5.170000076293945;12.279999732971191;pscrt1;0.4000000059604645;0.9300000071525574;0.4000000059604645;0.800000011920929;0.93;0.9300000071525574;100.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.18000000715255737;0.18000000715255737;0.18000000715255737;113900;113900;100.0;113900;0.0;14.350000381469727;0;0;0;0;0;0;1.690000057220459;70.9000015258789;59.08000183105469;71.44000244140625;Technology Services;LYFT;0.28999999165534973;0.5600000023841858;0.28999999165534973;0.49000000953674316;24.670000076293945;-9.890000343322754;-58.27000045776367
61.91;64.87000274658203;0;0;0;0;0;0;"[""LongShadow.Upper""]";"[""LongShadow.Upper""]";[];-0.9700000286102295;6.119999885559082;pscrt1;0.6700000166893005;0.0;0.6700000166893005;0.4000000059604645;0.84;0.8399999737739563;100.0;0.0;0.0;0.0;100.0;0.0;0.0;-0.18000000715255737;0.0;-0.09000000357627869;113900;113900;100.0;113900;0.0;6.889999866485596;0;0;0;0;0;0;1.6699999570846558;46.79999923706055;61.90999984741211;64.87000274658203;Non-Energy Minerals;AG;0.33000001311302185;-0.09000000357627869;0.33000001311302185;0.15000000596046448;-9.270000457763672;-32.75;-66.33000183105469
67.68;67.68000030517578;0;0;0;0;0;0;[];[];[];-0.7300000190734863;6.760000228881836;pscrt1;0.800000011920929;0.27000001072883606;0.800000011920929;0.4000000059604645;1.37;1.3700000047683716;100.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;-0.09000000357627869;113700;113700;100.0;113700;0.0;7.599999904632568;0;0;0;0;0;0;1.100000023841858;49.439998626708984;67.68000030517578;67.68000030517578;Non-Energy Minerals;HL;0.3499999940395355;0.2199999988079071;0.3499999940395355;0.15000000596046448;-12.529999732971191;-52.41999816894531;-59.36000061035156
47.7;52.72999954223633;0;0;0;0;0;0;[];[];[];0.36000001430511475;59.150001525878906;pscrt1;-0.6700000166893005;-0.4000000059604645;-0.6700000166893005;-0.33000001311302185;-1.78;-1.7799999713897705;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.09000000357627869;0.0;-0.09000000357627869;111500;-111500;100.0;111500;0.0;68.79000091552734;0;0;0;0;0;0;1.6699999570846558;44.380001068115234;47.70000076293945;52.72999954223633;Technology Services;TWLO;-0.33000001311302185;-0.15000000596046448;-0.33000001311302185;-0.20999999344348907;385.3900146484375;-13.119999885559082;31.1200008392334
61.91;44.790000915527344;0;0;0;0;0;0;"[""Doji""]";"[""Doji""]";[];-0.009999999776482582;290.04998779296875;pscrt1;0.5299999713897705;-0.800000011920929;0.5299999713897705;-0.27000001072883606;-0.74;-0.7400000095367432;100.0;0.0;0.0;0.0;0.0;0.0;-0.09000000357627869;-0.27000001072883606;-0.09000000357627869;-0.09000000357627869;111300;111300;100.0;111300;0.0;341.0799865722656;0;0;0;0;0;0;1.340000033378601;42.810001373291016;61.90999984741211;44.790000915527344;Technology Services;MDB;0.2199999988079071;-0.5400000214576721;0.2199999988079071;-0.18000000715255737;336.2900085449219;-31.139999389648438;45.5099983215332
49.81;75.95999908447266;0;0;0;0;0;0;[];[];[];3.9200000762939453;23.850000381469727;pscrt1;-0.12999999523162842;0.800000011920929;-0.12999999523162842;0.5299999713897705;-1.24;-1.2400000095367432;0.0;0.0;0.0;100.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.0;110500;-110500;100.0;110500;4.3819355964660645;24.170000076293945;0;0;0;0;0;0;2.569999933242798;71.97000122070312;49.810001373291016;75.95999908447266;Energy Minerals;CVI;0.019999999552965164;0.4000000059604645;0.019999999552965164;0.27000001072883606;46.45000076293945;-44.540000915527344;-55.34000015258789
62.08;70.61000061035156;0;0;0;0;0;0;[];[];[];1.559999942779541;77.37999725341797;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.9300000071525574;-0.1;-0.10000000149011612;0.0;0.0;0.0;100.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.18000000715255737;110000;-110000;100.0;110000;20.88472557067871;86.2300033569336;0;0;0;0;0;0;1.340000033378601;70.75;62.08000183105469;70.61000061035156;Finance;MET;0.5600000023841858;0.4699999988079071;0.5600000023841858;0.5600000023841858;402.5899963378906;11.039999961853027;291.5
77.78;76.44000244140625;0;0;0;0;0;0;[];[];"[""LongShadow.Lower""]";37.66999816894531;16.809999465942383;pscrt1;0.9300000071525574;0.800000011920929;0.9300000071525574;0.800000011920929;11.37;11.369999885559082;100.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.18000000715255737;0.09000000357627869;-0.09000000357627869;109700;109700;100.0;109700;0.0;12.0;0;0;0;0;0;0;2.0;71.76000213623047;77.77999877929688;76.44000244140625;Retail Trade;PLCE;0.5099999904632568;0.49000000953674316;0.5099999904632568;0.3499999940395355;-26.18000030517578;116.33999633789062;-72.61000061035156
72.83;66.26000213623047;0;0;0;0;0;0;[];[];[];-0.6700000166893005;6.659999847412109;pscrt1;0.800000011920929;-0.27000001072883606;0.800000011920929;0.800000011920929;0.46;0.46000000834465027;0.0;0.0;0.0;100.0;0.0;0.0;-0.18000000715255737;0.0;-0.18000000715255737;-0.18000000715255737;108500;-108500;100.0;108500;0.0;6.559999942779541;0;0;0;0;0;0;2.0;47.11000061035156;72.83000183105469;66.26000213623047;Electronic Technology;INFN;0.3100000023841858;-0.12999999523162842;0.3100000023841858;0.3100000023841858;-35.0;-68.62000274658203;-32.060001373291016
54.53;68.75;0;0;0;0;0;0;[];[];[];3.5299999713897705;7.920000076293945;pscrt1;0.9300000071525574;0.6700000166893005;0.9300000071525574;0.800000011920929;0.23;0.23000000417232513;100.0;0.0;0.0;0.0;100.0;0.0;0.09000000357627869;0.0;0.09000000357627869;0.0;107200;107200;100.0;107200;0.0;8.1899995803833;0;0;0;0;0;0;1.840000033378601;58.81999969482422;54.529998779296875;68.75;Consumer Non-Durables;UAA;0.5099999904632568;0.33000001311302185;0.5099999904632568;0.4000000059604645;131.74000549316406;-0.3199999928474426;185.02000427246094
0.0;0.0;0;0;0;0;0;0;[];[];[];0.0;0.0;pscrt1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105600;105600;100.0;105600;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;"";EDV;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70.49;70.2300033569336;0;0;0;0;0;0;[];[];[];0.9700000286102295;102.5;pscrt1;0.9300000071525574;0.800000011920929;0.9300000071525574;0.800000011920929;7.16;7.159999847412109;0.0;0.0;0.0;100.0;100.0;0.0;0.09000000357627869;-0.18000000715255737;0.09000000357627869;-0.18000000715255737;105000;-105000;100.0;105000;97.99713134765625;119.20999908447266;0;0;0;0;0;0;1.2300000190734863;57.630001068115234;70.48999786376953;70.2300033569336;Consumer Services;LYV;0.5099999904632568;0.3100000023841858;0.5099999904632568;0.3100000023841858;-10.0;-48.689998626708984;-80.9800033569336
51.16;52.54999923706055;0;0;0;0;0;0;"[""SpinningTop.Black""]";"[""SpinningTop.Black""]";[];0.1599999964237213;44.689998626708984;pscrt1;0.27000001072883606;0.800000011920929;0.27000001072883606;0.5299999713897705;-2.54;-2.5399999618530273;100.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.18000000715255737;-0.09000000357627869;0.0;105000;105000;100.0;105000;14.181899070739746;49.41999816894531;0;0;0;0;0;0;1.6299999952316284;55.31999969482422;51.15999984741211;52.54999923706055;Finance;USB;0.09000000357627869;0.49000000953674316;0.09000000357627869;0.27000001072883606;435.6700134277344;8.739999771118164;53.5099983215332
37.95;36.880001068115234;0;0;0;0;0;0;[];[];[];-2.009999990463257;18.479999542236328;pscrt1;-0.9300000071525574;-0.4000000059604645;-0.9300000071525574;-0.800000011920929;-0.88;-0.8799999952316284;100.0;0.0;0.0;0.0;0.0;0.0;-0.18000000715255737;-0.18000000715255737;-0.18000000715255737;0.0;105000;105000;100.0;105000;9.60349178314209;24.270000457763672;0;0;0;0;0;0;1.7400000095367432;42.88999938964844;37.95000076293945;36.880001068115234;Retail Trade;ACI;-0.5600000023841858;-0.28999999165534973;-0.5600000023841858;-0.4000000059604645;-34.72999954223633;-14.0;-53.59000015258789
48.95;64.0199966430664;0;0;0;0;0;0;[];[];[];-2.2300000190734863;9.210000038146973;pscrt1;-0.12999999523162842;0.800000011920929;-0.12999999523162842;0.5299999713897705;0.38;0.3799999952316284;100.0;0.0;0.0;0.0;0.0;0.0;0.09000000357627869;0.27000001072883606;0.09000000357627869;0.0;104500;104500;100.0;104500;0.0;17.329999923706055;0;0;0;0;0;0;1.5;55.41999816894531;48.95000076293945;64.0199966430664;Process Industries;CMP;-0.019999999552965164;0.5400000214576721;-0.019999999552965164;0.27000001072883606;392.1400146484375;0.3100000023841858;44.75
0.0;0.0;0;0;0;0;0;0;[];[];[];0.0;0.0;pscrt1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103500;103500;100.0;103500;0.0;0.0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;"";VIXW;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39.75;49.75;0;0;0;0;0;0;[];[];[];-1.3700000047683716;71.20999908447266;pscrt1;-0.800000011920929;0.5299999713897705;-0.800000011920929;0.0;-6.78;-6.78000020980835;0.0;0.0;0.0;100.0;100.0;0.0;0.09000000357627869;0.18000000715255737;0.09000000357627869;-0.09000000357627869;102000;-102000;100.0;102000;22.990249633789062;101.87999725341797;0;0;0;0;0;0;1.3200000524520874;54.029998779296875;39.75;49.75;Electronic Technology;SYNA;-0.3499999940395355;0.36000001430511475;-0.3499999940395355;-0.05000000074505806;308.42999267578125;-31.34000015258789;105.41000366210938
46.65;63.189998626708984;0;0;0;0;0;0;[];[];[];1.2300000190734863;46.7400016784668;pscrt1;-0.5299999713897705;0.9300000071525574;-0.5299999713897705;0.5299999713897705;-1.52;-1.5199999809265137;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.18000000715255737;0.0;0.09000000357627869;100900;-100900;100.0;100900;29.45572853088379;59.349998474121094;0;0;0;0;0;0;1.559999942779541;65.48999786376953;46.650001525878906;63.189998626708984;Process Industries;NTR;-0.27000001072883606;0.5600000023841858;-0.27000001072883606;0.3100000023841858;104.9000015258789;24.31999969482422;28.81999969482422
66.94;66.29000091552734;0;0;0;0;0;0;[];[];[];2.4000000953674316;86.06999969482422;pscrt1;0.9300000071525574;0.9300000071525574;0.9300000071525574;0.800000011920929;2.89;2.890000104904175;0.0;0.0;0.0;0.0;100.0;0.0;0.18000000715255737;0.0;0.18000000715255737;0.09000000357627869;100200;100200;100.0;100200;31.592103958129883;95.05999755859375;0;0;0;0;0;0;1.3600000143051147;69.0999984741211;66.94000244140625;66.29000091552734;Transportation;CP;0.5600000023841858;0.4699999988079071;0.5600000023841858;0.44999998807907104;224.72999572753906;12.75;37.529998779296875
63.52;57.650001525878906;0;0;0;0;0;0;"[""SpinningTop.Black""]";"[""SpinningTop.Black""]";[];-0.14000000059604645;43.779998779296875;pscrt1;0.800000011920929;-0.27000001072883606;0.800000011920929;0.5299999713897705;1.14;1.1399999856948853;0.0;0.0;0.0;0.0;100.0;0.0;-0.09000000357627869;0.0;-0.09000000357627869;-0.18000000715255737;100100;100100;100.0;100100;10.605620384216309;46.540000915527344;0;0;0;0;0;0;1.5;48.02000045776367;63.52000045776367;57.650001525878906;Industrial Services;MPLX;0.3499999940395355;-0.12999999523162842;0.3499999940395355;0.18000000715255737;-28.709999084472656;-10.529999732971191;-19.639999389648438
